CustomerID;Name;Gender;Age;City;Signup_Date;Last_purchase_date; purchase_amount ;feedback_score;email;Phone_number;Phone_numbre_10_digits;Country
C380;;;;Hyderabad;22/6/2023;;;10;user379@mail.com;;;Australia
C381;Priya;Female;66;Mumbai;6/10/2021;;;1;;;;
;Ankit;;;Bangalore;;;879.23;1;user381@mail.com;;;USA
C383;Sneha;Male;;Mumbai;;;;10;;;;India
C384;Priya;Female;50;Ahmedabad;30/7/2021;;;;user383@mail.com;9352299173;9352299173;UK
C385;Kiran;Male;;Ahmedabad;;12/12/2024;;;;;;Australia
C386;Ravi;Female;;Mumbai;10/4/2023;;;10;user385@mail.com;;;India
C387;Simran;;;Delhi;26/9/2020;;;1;user386mail.com;;;UK
C388;;;;Delhi;18/6/2023;8/5/2024;;1;user387mail.com;;;Canada
;Ankit;;;Hyderabad;;1/5/2021;2450.4;1;;95764121;0095764121;India
;Ravi;;;Mumbai;;;;5;;;;UK
;Pooja;Male;;Kolkata;;7/6/2022;2137.05;10;;;;Australia
C392;;Male;;Delhi;;;;10;;9938137358;9938137358;Canada
C393;Amit;Female;47;Chennai;;;;10;user392@mail.com;9932172323;9932172323;Australia
C394;Amit;Male;41;Delhi;;;;;user393mail.com;;;UK
C395;Amit;Female;;Delhi;;;;;;;;India
C396;Neha;;;;;;;10;;;;USA
C397;Kiran;;;Pune;;27/3/2024;;10;;;;UK
C398;Neha;;;Pune;16/12/2021;6/8/2020;;1;;;;Australia
C399;Kiran;;;Bangalore;;6/5/2024;;10;;;;
C400;Sneha;;;Mumbai;28/4/2024;8/12/2022;;;;988597252;0988597252;
;;Male;;Delhi;;;1363.09;;user400mail.com;;;Canada
;;Male;;Kolkata;1/9/2025;4/4/2025;;10;;;;Canada
C403;;Female;;Mumbai;15/11/2025;;;10;;;;Australia
C404;Kiran;Male;;Bangalore;;;4857.36;1;user403mail.com;;;UK
;;Female;;Ahmedabad;;;1349.61;1;user404@mail.com;963699635;0963699635;Australia
C406;Kiran;Female;;Mumbai;;;;1;;9992472126;9992472126;India
C407;Kiran;Male;48;Hyderabad;14/1/2021;21/4/2024;;10;;9776477944;9776477944;
C408;Pooja;Female;;Hyderabad;;19/12/2025;;1;;;;UK
;Priya;;;Kolkata;;;;1;;;;Canada
;Simran;Male;69;Delhi;27/12/2020;6/4/2022;;;user409@mail.com;9216644287;9216644287;Canada
C411;Neha;Male;;Mumbai;;;;;;;;Australia
;;Male;48;Mumbai;25/10/2025;;2862.72;10;user411@mail.com;;;Canada
C413;Pooja;Male;;Delhi;4/8/2023;;4728.52;;user412@mail.com;9471325933;9471325933;UK
C414;Ankit;Female;;Chennai;15/10/2025;;;10;user413@mail.com;93831893;0093831893;Canada
C415;Priya;Male;36;Mumbai;27/10/2020;;227.85;;;;;Australia
C416;Sneha;Male;;Ahmedabad;9/12/2023;;;1;;967317327;0967317327;
C417;;Male;59;Kolkata;;;546;1;user416mail.com;;;Canada
;Priya;Female;;Pune;26/10/2024;19/2/2025;;10;user417@mail.com;;;
C419;Kiran;Female;;Pune;1/1/2021;;;10;;;;
;Ankit;Male;;Bangalore;15/4/2025;;3002.44;10;user419mail.com;;;India
;Rahul;Female;;Ahmedabad;;;;10;;;;USA
C422;Ravi;Male;;Chennai;;;;3;;;;
C423;Pooja;;;Kolkata;;;;;;;;UK
C424;Kiran;Female;;;;;1215.44;;user423mail.com;;;
C425;Kiran;Male;;Pune;;3/8/2023;181.6;;;;;Canada
C426;Simran;Male;;Chennai;15/10/2022;8/6/2021;;2;user425@mail.com;9186474131;9186474131;India
C427;Rahul;Male;;Mumbai;;1/3/2022;;10;;;;USA
C428;Sneha;Female;;Pune;13/9/2025;25/12/2021;;1;;9343721344;9343721344;USA
C429;Rahul;;;Chennai;14/8/2022;1/1/2026;2019.54;1;user428@mail.com;947987;0000947987;India
C430;Ravi;Female;;Delhi;;21/6/2025;;10;user429@mail.com;;;Australia
C431;Ankit;;;Ahmedabad;27/12/2023;;;10;user430@mail.com;;;USA
C432;Amit;Female;;Chennai;;;;1;user431mail.com;;;Canada
C433;Pooja;Female;;;20/7/2025;25/3/2023;1280.89;10;;;;India
;Amit;;;Bangalore;;;;3;;;;USA
C435;Neha;Female;;Hyderabad;;;;4;;;;Australia
C436;Pooja;Male;;Mumbai;22/6/2025;;;10;;961945353;0961945353;Australia
C437;Pooja;Female;62;Mumbai;22/1/2022;;;;user436@mail.com;;;Australia
C438;;Female;;Hyderabad;20/6/2023;;;;user437@mail.com;;;UK
;Ravi;Male;39;Mumbai;22/8/2022;;;;user438mail.com;9712444715;9712444715;
C440;Sneha;;;Mumbai;;13/10/2020;2128.29;1;;;;UK
C441;Sneha;;;Pune;6/11/2024;;;10;user440mail.com;;;India
C442;Kiran;Female;;Ahmedabad;;;;;user441@mail.com;;;USA
C443;Pooja;Male;;Bangalore;;;3446.62;1;user442mail.com;;;Canada
C444;Rahul;;35;Bangalore;13/1/2025;;;10;;9118384133;9118384133;India
C445;Sneha;Female;;Hyderabad;29/10/2025;;2701.25;3;;955134338;0955134338;UK
C446;Neha;Female;;Kolkata;9/4/2021;;;10;;;;USA
C447;;;;Chennai;;27/11/2020;1791.03;10;;;;Canada
C448;;Male;;Pune;;8/12/2025;;10;user447mail.com;;;USA
C449;Amit;Female;;Ahmedabad;23/6/2024;;2214.97;1;user448mail.com;;;Australia
;Rahul;Female;;;28/11/2020;6/8/2023;;;;;;
C451;Priya;Female;;Ahmedabad;;20/3/2021;;;user450@mail.com;;;Canada
C452;Amit;Female;;Hyderabad;22/9/2024;;;1;user451mail.com;;;Australia
C453;Neha;;;Kolkata;21/9/2020;;;10;user452mail.com;;;
C454;;Male;50;Ahmedabad;16/11/2022;;;10;;;;Australia
C455;Priya;Male;;Ahmedabad;8/10/2022;;;10;user454mail.com;;;UK
;Ravi;;68;;;;;;user455@mail.com;934863787;0934863787;Canada
C457;Pooja;;;Chennai;;8/11/2021;;3;user456mail.com;9982243436;9982243436;Canada
C458;Amit;Male;37;Kolkata;;;;10;user457mail.com;;;
C459;;Female;;Mumbai;;;389.02;10;;;;
;Ankit;Male;;Ahmedabad;17/7/2023;;;1;user459@mail.com;;;Canada
C461;Amit;;;Mumbai;14/10/2021;;;;;;;USA
;Priya;Male;;Ahmedabad;3/1/2022;;2658.11;3;;;;
;Amit;Female;19;Bangalore;28/9/2022;15/12/2023;;10;user462mail.com;;;USA
;;;;Chennai;;;;1;user463@mail.com;;;Australia
C465;Kiran;Male;;Chennai;1/3/2021;;4279.31;10;;;;UK
C466;Neha;Male;;Chennai;17/9/2024;;;10;user465@mail.com;9275967195;9275967195;Australia
;Ravi;Female;36;Bangalore;18/3/2024;;;2;user466mail.com;9165967242;9165967242;USA
C468;Rahul;Male;;Ahmedabad;;;;1;user467@mail.com;;;UK
;Simran;Male;;Ahmedabad;20/7/2021;17/3/2023;2957.5;;;;;Canada
C470;Neha;Male;;Mumbai;;;;5;;;;India
C471;;Male;;Bangalore;;19/9/2021;3175.84;;;97313968;0097313968;India
C472;Ravi;Male;;Bangalore;;;;1;user471@mail.com;;;UK
C473;;Female;;;;;;10;user472@mail.com;;;Australia
C474;Rahul;Male;;;;;;1;;9423224426;9423224426;USA
C475;Pooja;Female;;Delhi;3/1/2022;;;5;user474mail.com;;;Australia
C476;Kiran;;;Mumbai;18/5/2023;;;1;;9383561333;9383561333;India
;Sneha;Female;;;;;;1;;;;USA
;;;67;Ahmedabad;;;4296.84;1;;933212564;0933212564;Canada
C479;;Female;48;Bangalore;;;;10;user478mail.com;954618254;0954618254;UK
C480;Priya;;;Delhi;;20/1/2024;;2;;9467334474;9467334474;Canada
C481;Ravi;;;Mumbai;4/11/2024;;;;user480mail.com;;;
C482;Priya;Male;;Ahmedabad;6/7/2023;;4515.57;10;;;;USA
C483;Priya;Male;;Ahmedabad;13/5/2021;;;10;user482@mail.com;;;USA
C484;;Male;;;12/2/2023;;4836.39;3;;937214219;0937214219;Australia
;Kiran;;;Pune;17/9/2024;;;;;;;
C486;Neha;Female;;Pune;;;;;user485@mail.com;;;India
C487;Kiran;Male;39;Ahmedabad;;;1368.19;;user486mail.com;;;India
C488;;Female;59;Bangalore;;;;2;;;;Australia
C489;;Female;18;Bangalore;;;3922.33;1;;;;India
C490;Priya;Female;;;25/11/2023;25/10/2021;1342.37;4;user489@mail.com;9352392;0009352392;USA
;Ravi;;30;Kolkata;;;;10;user490mail.com;;;UK
C492;Priya;;;Delhi;;21/10/2023;2104.5;;user491@mail.com;;;Australia
C493;Simran;Female;;;;;4335.51;10;user492mail.com;;;India
C494;Rahul;Male;69;Mumbai;6/2/2022;22/12/2024;3462.2;2;;;;
;Pooja;;;;31/7/2022;;;;;;;UK
C496;Neha;Female;;;5/4/2023;20/12/2023;4364.12;10;;;;Canada
;Ravi;Male;25;Bangalore;1/2/2022;;4359.7;;user496@mail.com;;;UK
C498;Rahul;Male;;Kolkata;;;4592.8;;user497@mail.com;9266611575;9266611575;Canada
;Amit;Male;70;Chennai;14/12/2022;25/2/2025;;;user498@mail.com;;;India
C500;Sneha;Male;;Chennai;27/12/2024;1/8/2021;;;;;;UK
;Simran;;;Ahmedabad;4/2/2024;;;3;user500mail.com;911561291;0911561291;Australia
C502;Kiran;Male;;Kolkata;28/9/2021;;;3;;;;India
C503;Simran;Female;;Mumbai;2/12/2024;23/12/2025;;1;user502mail.com;;;USA
C504;;Male;;;;30/1/2021;2350.28;1;;;;India
C505;Pooja;Male;;Kolkata;5/10/2023;;;;user504@mail.com;;;Canada
C506;Kiran;Male;50;Ahmedabad;16/6/2025;;;;;;;
C507;Sneha;Female;;Pune;16/3/2022;25/8/2022;;10;user506mail.com;;;UK
;Neha;Female;;Mumbai;14/1/2025;;;1;user507@mail.com;;;USA
C509;Ravi;Female;;;;;;1;;;;India
C510;Ravi;;;;6/9/2020;;;10;;;;
C511;Kiran;Female;;Hyderabad;14/8/2020;;2830.18;1;;;;USA
C512;Ankit;Female;;Pune;;;;;user511mail.com;;;Canada
C513;Ravi;Female;;Delhi;;22/7/2024;;;;965371931;0965371931;
C514;Amit;;19;Ahmedabad;20/1/2024;4/9/2024;3961.91;4;;918797968;0918797968;Canada
C515;Sneha;;;Pune;23/5/2022;;;5;user514@mail.com;9525854272;9525854272;
C516;Simran;Female;;Pune;;1/9/2025;;1;user515mail.com;;;Canada
C517;Pooja;Male;53;Hyderabad;;;;;;;;
C518;Simran;Male;;Chennai;18/9/2025;29/11/2020;1132.29;1;;;;UK
C519;Rahul;;41;Pune;;23/10/2025;;10;user518mail.com;;;USA
C520;Kiran;Male;;Hyderabad;;;1231.52;;;;;Canada
C521;Priya;Female;;Ahmedabad;;;;1;;;;Canada
C522;Sneha;;;Chennai;;15/11/2021;;1;;923135283;0923135283;India
C523;Ankit;Male;;Chennai;;;;10;user522mail.com;;;Canada
C524;;Male;;Pune;17/1/2023;;;2;user523mail.com;;;UK
C525;Neha;;;;;;;10;;;;UK
C526;Neha;;49;Bangalore;;22/6/2021;;5;user525@mail.com;;;
C527;Kiran;Female;;Chennai;6/10/2021;;401.06;;user526@mail.com;9523534976;9523534976;USA
;Neha;Male;63;Hyderabad;;14/12/2020;;5;;;;Canada
C529;Amit;;;Chennai;;;;3;;;;
C530;Ravi;;;Pune;;;2150.99;4;user529mail.com;9751971877;9751971877;USA
C531;Pooja;;;Pune;;;;1;;9549743856;9549743856;Australia
C532;Neha;Male;;Mumbai;3/11/2025;18/6/2021;;3;user531mail.com;;;UK
C533;Priya;Female;;;;;4362.63;1;;;;USA
C534;Ankit;Male;;;18/5/2022;7/3/2023;;1;user533mail.com;;;USA
;Kiran;Male;;Pune;2/9/2021;;;1;;;;India
C536;;;;Mumbai;;;;1;user535@mail.com;;;Canada
C537;Ravi;;18;Hyderabad;;;204.48;;user536@mail.com;;;
;Neha;Male;44;Chennai;28/5/2024;;1415.09;;;93367577;0093367577;Australia
C539;Neha;;67;Ahmedabad;;;;;;91423125;0091423125;Canada
C540;Rahul;Female;56;Mumbai;;;;1;user539mail.com;;;UK
C541;;Female;40;Kolkata;;16/11/2023;842.95;;;;;Canada
C542;Kiran;Male;;Bangalore;;;;1;user541@mail.com;;;Australia
;Ravi;;;Hyderabad;;;;;user542mail.com;9393469192;9393469192;USA
C544;Simran;Female;;Kolkata;25/11/2024;15/2/2022;;10;;;;India
C545;Rahul;Male;22;Delhi;15/7/2023;;;;user544mail.com;997531318;0997531318;USA
C546;Ankit;Female;41;Chennai;17/3/2024;;3200.43;1;user545mail.com;;;Canada
C547;Neha;;;Bangalore;;;;;user546@mail.com;;;Canada
C548;Neha;Male;58;Hyderabad;;;;;;;;UK
;Kiran;Female;;Delhi;14/2/2021;24/3/2024;;10;;92386145;0092386145;USA
;Simran;;;Mumbai;15/10/2023;;1752.13;10;;;;USA
C551;Kiran;;;Pune;14/11/2020;;2449.97;;;;;Australia
C552;Neha;Male;;Kolkata;13/9/2022;8/11/2025;;3;;;;Australia
C553;;Female;;Bangalore;;;;1;user552mail.com;;;USA
C554;;Male;44;Delhi;;3/12/2022;;5;;;;UK
C555;Amit;;;Pune;;;;10;;946438181;0946438181;USA
C556;Simran;;;;7/1/2022;;;;user555@mail.com;;;USA
C557;Priya;Male;;Bangalore;;;;1;;;;UK
C558;Simran;Male;;Hyderabad;7/6/2022;;631.05;4;;;;India
C559;;;;Delhi;29/3/2022;10/8/2020;;1;;;;Australia
;Ankit;;;;;;;;;;;Australia
C561;Ankit;Male;;Hyderabad;22/1/2022;;;10;;;;Canada
C562;Amit;Male;59;Ahmedabad;;;1400.49;1;user561mail.com;9228515441;9228515441;India
C563;Sneha;Female;;Delhi;;;;10;;;;India
C564;Pooja;Male;56;Mumbai;22/10/2023;;;1;;;;India
C565;;Female;60;Bangalore;;;4274.2;;;;;Australia
;Amit;Female;34;Bangalore;;6/4/2024;;3;user565@mail.com;989364862;0989364862;
C567;;;24;Hyderabad;9/4/2022;;1344.15;10;;;;UK
;;Male;;Bangalore;;;;10;user567mail.com;;;USA
;Amit;Male;;Kolkata;;;;5;user568mail.com;;;Australia
C570;Priya;Male;;Pune;4/10/2020;;;;;;;Australia
;Kiran;Female;35;Kolkata;;;;1;user570mail.com;;;India
C572;Ankit;;;Ahmedabad;13/12/2022;;2427.04;10;user571mail.com;9172362484;9172362484;Canada
C573;Priya;Female;;Kolkata;22/1/2021;;;1;;;;Canada
C574;Sneha;Female;;Kolkata;;;;10;user573@mail.com;;;Australia
C575;Kiran;Female;62;Delhi;28/8/2022;;146.24;;user574mail.com;;;India
C576;Ravi;Female;;Kolkata;;;;1;user575@mail.com;;;Canada
C577;Ankit;Male;52;Kolkata;;;;4;;;;
C578;Priya;Female;45;;;;;10;;;;USA
;Amit;Male;58;Pune;20/11/2024;;;5;user578mail.com;;;UK
;Ankit;Male;;Hyderabad;15/11/2025;;;1;user579@mail.com;;;
;Ankit;Male;;Kolkata;11/3/2021;31/12/2022;;1;user580@mail.com;9376435221;9376435221;Canada
C582;Ravi;Female;70;Mumbai;;;;;;;;USA
C583;Ankit;;;;2/5/2023;;;4;;;;
C584;Kiran;Male;;Kolkata;;;372.69;1;user583@mail.com;;;Canada
C585;Neha;;;Mumbai;;;2983;;;;;Canada
;Amit;;;Delhi;;;;3;;;;Canada
C587;Amit;Female;;Mumbai;15/6/2021;8/4/2025;;2;user586@mail.com;9676443924;9676443924;Canada
C588;Sneha;Male;;Chennai;;;;;;9511948;0009511948;India
;Simran;Male;;Chennai;;;;10;user588mail.com;;;Canada
C590;Rahul;Male;43;;7/7/2023;4/11/2025;;1;user589mail.com;;;
;Neha;Male;;Bangalore;;;;;;;;Australia
;Amit;Female;;Bangalore;;;;10;user591mail.com;;;
C593;Sneha;Female;45;Pune;;;1406.23;1;user592mail.com;93585555;0093585555;India
C594;Sneha;;;;29/3/2024;;;1;;;;USA
C595;;;;Mumbai;8/7/2021;17/11/2023;;;;;;USA
C596;Simran;Female;20;;9/9/2024;;2556.72;1;user595@mail.com;9364887378;9364887378;USA
C597;Sneha;Male;25;Pune;26/3/2021;;;4;user596@mail.com;;;
C598;Sneha;;;;18/12/2025;19/12/2025;;10;user597mail.com;;;
;Ankit;Female;;;;5/3/2023;;3;;;;USA
C600;Ravi;Female;56;Chennai;;;;;;;;India
C601;Simran;;55;Delhi;2/10/2024;;;1;user600mail.com;;;
C602;Ravi;;68;Hyderabad;30/11/2022;;;;;;;
;Priya;;;Pune;25/1/2021;;;10;user602mail.com;;;India
;Ankit;;;;17/6/2023;;;;user603@mail.com;;;India
C605;;Female;;Kolkata;27/12/2021;;;;user604mail.com;9667965828;9667965828;Canada
;Sneha;Male;;Pune;;24/4/2024;;1;user605mail.com;;;USA
C607;Amit;Male;;Mumbai;26/2/2023;18/5/2021;;;;;;India
;Kiran;Male;;Chennai;;;;1;user607mail.com;;;UK
;Priya;Male;;Mumbai;;;;;user608@mail.com;;;Australia
C610;;Female;;Bangalore;;;3188.92;1;;988149465;0988149465;USA
C611;Amit;Female;;Hyderabad;;9/7/2023;;;;;;UK
C612;Priya;Female;22;Hyderabad;19/3/2023;;;10;user611@mail.com;;;India
C613;;;24;Delhi;;1/9/2021;369.13;1;;;;USA
C614;;Female;;;4/12/2022;;;;;96772896;0096772896;Canada
C615;Ravi;;;Hyderabad;11/7/2022;2/1/2024;;10;;;;Canada
C616;Sneha;Female;;Bangalore;19/4/2021;2/8/2025;;10;;;;UK
C617;;Male;;Bangalore;12/6/2021;;2783.92;1;user616@mail.com;;;India
C618;;Female;42;Kolkata;;21/1/2026;2184.99;2;user617mail.com;;;Australia
;Amit;;;Ahmedabad;;;;1;;;;UK
;Rahul;;;Bangalore;2/2/2022;19/7/2021;4345.4;2;;9152699413;9152699413;UK
C621;Sneha;Male;;Kolkata;1/12/2025;;;10;;;;UK
C622;;Male;63;Mumbai;5/11/2025;;;1;;;;Canada
;Neha;Female;;Chennai;;30/9/2023;;5;user622mail.com;953273252;0953273252;Canada
C624;;Male;;Ahmedabad;31/8/2020;1/9/2023;;1;user623@mail.com;994445771;0994445771;UK
;Pooja;Male;;Mumbai;;;2663;10;;;;USA
C626;Ravi;;60;Mumbai;19/5/2021;16/4/2022;;1;user625mail.com;;;USA
C627;;Male;51;Pune;24/5/2025;;510.14;1;user626@mail.com;;;Canada
;Ankit;Female;;Ahmedabad;;;;;;;;Australia
C629;Neha;;;Chennai;;;;1;user628mail.com;;;Canada
C630;Simran;;;;;;1910.45;10;;;;Canada
C631;;Male;;Delhi;;;;1;;943556129;0943556129;UK
C632;Sneha;;;Delhi;;;1933.13;10;user631@mail.com;;;Canada
;Sneha;Male;;Hyderabad;19/8/2025;;;10;;986877386;0986877386;Canada
C634;Priya;Female;;Hyderabad;;;;1;user633@mail.com;;;India
C635;Pooja;;35;Kolkata;26/9/2020;;;10;;;;
;Ravi;;;;9/9/2023;;;1;user635mail.com;;;UK
C637;Rahul;Female;;Ahmedabad;26/11/2025;;4299.83;1;user636mail.com;;;India
C638;Kiran;Female;;Pune;;;;1;;;;UK
C639;Amit;Female;;Bangalore;;12/3/2024;;;user638@mail.com;;;UK
;Simran;Male;70;Delhi;1/12/2021;21/5/2025;;1;user639mail.com;931856354;0931856354;UK
C641;Amit;Male;70;Pune;24/5/2025;;;5;;;;Australia
C642;Ankit;Male;;Hyderabad;3/9/2025;;;3;;;;India
C643;Priya;Female;;;4/1/2026;;;5;;;;USA
C644;Pooja;;;Delhi;1/1/2026;;;2;;;;Canada
C645;Priya;Male;;Kolkata;;4/2/2023;1432.35;1;;;;UK
C646;;;58;Chennai;16/5/2025;;1027.06;1;;;;India
C647;Ravi;Female;30;Bangalore;;;;4;;;;USA
C648;Ankit;Male;;Ahmedabad;;;;1;;9647784936;9647784936;Australia
C649;Rahul;Female;;Hyderabad;9/10/2021;;1599.37;4;user648mail.com;;;
C650;;Male;;Delhi;;;4126.35;4;;;;
C651;Sneha;Female;;Ahmedabad;8/9/2020;24/9/2025;2753.38;4;user650@mail.com;9343931925;9343931925;USA
;Kiran;Female;;Ahmedabad;21/5/2021;27/8/2022;;3;;;;
C653;Amit;;31;;3/11/2022;11/3/2024;;10;;;;Australia
C654;Amit;;38;Mumbai;13/4/2023;;1036.56;2;;;;USA
C655;Ankit;Male;;Ahmedabad;30/1/2025;;3255.43;;;983577632;0983577632;Canada
C656;Neha;Male;;Delhi;;15/1/2025;;;;;;
C657;Ravi;Female;;Chennai;25/6/2024;27/10/2020;3197.03;10;;;;Australia
C658;Ravi;Female;;Ahmedabad;;;;2;user657@mail.com;;;India
C659;Sneha;Female;;Mumbai;;;;1;;;;India
C660;Rahul;Female;;Bangalore;;;913.62;10;;;;UK
C661;Ankit;Female;;Hyderabad;;;1700.05;;;;;India
C662;Sneha;;50;Bangalore;;;;10;user661mail.com;954351253;0954351253;USA
C663;Priya;Female;;;;;;;;;;India
C664;Simran;Female;;Delhi;;;;10;;;;India
C665;Rahul;;;Chennai;22/8/2022;23/12/2025;490.65;;;;;Canada
C666;Sneha;Male;;Chennai;6/6/2022;1/8/2025;;10;user665@mail.com;;;UK
C667;;;50;;26/6/2021;;;1;;;;Canada
C668;Priya;Female;;Delhi;18/6/2022;11/8/2024;;1;user667@mail.com;9747357213;9747357213;Canada
C669;Sneha;Female;;Ahmedabad;;;;10;;;;Australia
C670;Neha;Female;;Delhi;10/12/2023;1/3/2022;;;;;;Australia
C671;;Female;35;Mumbai;27/9/2020;;;5;;;;Australia
C672;;;;Bangalore;25/4/2025;;3794.24;1;;;;UK
C673;Simran;Female;;Hyderabad;14/6/2022;;;;user672@mail.com;;;UK
;Rahul;Female;;Delhi;7/7/2022;;;2;user673@mail.com;;;USA
C675;;Male;59;Hyderabad;1/7/2022;15/11/2020;;1;;;;India
C676;;;;Pune;20/5/2024;22/4/2025;4182.28;4;;93976687;0093976687;
C677;Rahul;Female;;Hyderabad;6/9/2020;;;2;;;;Australia
C678;Priya;;;Pune;;;;;;;;USA
C679;Ankit;Female;;Bangalore;24/6/2022;;4102.89;;user678mail.com;;;Australia
C680;Kiran;;;Mumbai;;;;1;user679@mail.com;;;UK
C681;Amit;Male;;Ahmedabad;7/1/2024;;;1;user680@mail.com;9356632751;9356632751;UK
C682;Kiran;;32;Delhi;;13/11/2023;774.75;;user681mail.com;;;Australia
C683;;Male;;Kolkata;;7/5/2021;2233.66;10;user682@mail.com;;;India
;Neha;Female;;Ahmedabad;19/9/2021;;;1;;;;
C685;Kiran;Male;;Chennai;;;1996.66;5;;;;USA
C686;Ravi;;;Chennai;31/12/2021;16/1/2023;;1;;;;UK
C687;;Male;;Kolkata;;;;3;;;;India
C688;Simran;Male;;;;24/10/2022;4858.52;10;;;;
;Priya;Female;;Mumbai;24/12/2020;13/6/2021;;;user688mail.com;;;Australia
C690;Pooja;Female;56;;25/2/2025;;2037.82;2;user689@mail.com;989198169;0989198169;UK
C691;Sneha;Male;;Kolkata;;;350.55;1;user690mail.com;;;UK
;;Male;23;Chennai;;17/7/2021;;1;;;;Canada
C693;;Male;;;;;;1;;;;UK
;Rahul;Male;20;Delhi;;10/6/2025;;1;user693@mail.com;;;Australia
C695;Neha;Male;29;Chennai;;22/1/2026;;1;user694mail.com;;;UK
C696;Kiran;Male;;Delhi;;;;10;user695@mail.com;;;
C697;Priya;;;Mumbai;;;3505.21;1;;9897124973;9897124973;Canada
C698;Priya;Female;;Pune;20/12/2024;9/2/2022;;10;;9428124573;9428124573;Australia
C699;Amit;Male;;Ahmedabad;;31/5/2025;4668.18;;;;;
C700;Kiran;;;Hyderabad;15/9/2023;;;;;982499588;0982499588;Canada
C701;Pooja;Female;;Bangalore;;;;;user700@mail.com;;;USA
C702;Neha;Female;;Mumbai;;;;4;;;;USA
C703;Priya;;;Ahmedabad;18/2/2023;18/11/2020;;10;;;;UK
;Ankit;Male;;Pune;;23/7/2022;;;user703@mail.com;;;Australia
C705;;Female;;Pune;3/11/2024;19/8/2023;;;;;;Canada
;Ravi;Female;61;Ahmedabad;18/1/2025;;;;;98839921;0098839921;Australia
C707;Rahul;Male;;Delhi;13/5/2025;;2852.25;3;;;;USA
C708;Neha;Male;;Ahmedabad;;25/1/2023;;;user707mail.com;9558623;0009558623;
C709;Simran;Male;;Hyderabad;17/7/2021;8/5/2023;3852.8;10;;;;USA
C710;Simran;Male;36;Ahmedabad;;31/12/2025;4102.93;10;;;;India
C711;Priya;Female;27;Chennai;4/1/2022;1/8/2021;;1;user710@mail.com;;;UK
C712;Amit;;;;28/6/2022;;;5;user711@mail.com;;;Australia
C713;Priya;Female;;Delhi;10/7/2022;25/1/2026;;10;;;;Canada
;Amit;Female;;Chennai;;;2177.88;;user713@mail.com;;;UK
C715;;Female;44;Bangalore;14/8/2021;4/6/2025;;1;;9411811442;9411811442;Canada
C716;;Male;70;Pune;7/8/2020;;;10;user715mail.com;;;
;Rahul;;;;22/10/2023;;;10;user716mail.com;;;Australia
C718;Kiran;Female;;Delhi;2/9/2023;;;10;user717mail.com;;;UK
C719;;Female;;Ahmedabad;;2/6/2021;;10;;;;India
C720;Neha;;;Kolkata;;;570.74;10;;;;
C721;Rahul;Female;;Mumbai;5/9/2025;;;;;;;USA
;Neha;Female;;Bangalore;9/9/2021;10/2/2024;;;user721@mail.com;;;
C723;Amit;Male;;Mumbai;;;;;;;;Australia
C724;Priya;Male;20;Delhi;;28/2/2025;;1;;9761636752;9761636752;Canada
;Sneha;Female;;Mumbai;;27/1/2021;2010.35;;;;;UK
C726;Ravi;Female;;Pune;;;;1;user725@mail.com;;;USA
C727;Kiran;Male;;Chennai;;20/5/2021;;;user726@mail.com;9158982777;9158982777;Australia
C728;Sneha;Female;;Delhi;;;;4;user727mail.com;;;Australia
C729;;;;Hyderabad;27/3/2022;;;10;user728mail.com;;;USA
C730;Pooja;;21;Chennai;30/6/2024;18/6/2025;;;;927698542;0927698542;UK
;Ravi;;;Hyderabad;3/5/2025;;2072.13;10;user730mail.com;;;Canada
C732;Priya;Female;48;Mumbai;12/2/2022;27/7/2022;;3;;9243289248;9243289248;Australia
;Kiran;Male;48;Kolkata;;;;;;;;Canada
C734;Sneha;Male;58;;26/10/2020;24/11/2021;;1;;;;Australia
C735;Pooja;;;Pune;;;;;user734@mail.com;;;
C736;Amit;;39;;23/8/2025;;;1;user735mail.com;;;India
C737;Sneha;Female;;Bangalore;;;;10;user736@mail.com;;;UK
C738;Sneha;Female;;;28/3/2021;;;;user737@mail.com;;;Australia
C739;;;;Hyderabad;;;;10;user738mail.com;;;UK
C740;Simran;Female;;Hyderabad;17/4/2021;18/2/2023;;10;user739mail.com;;;UK
C741;Rahul;Female;;Chennai;7/3/2023;;;1;;;;
C742;;Female;;Chennai;;;;10;user741mail.com;;;India
C743;Ankit;;;Chennai;;;;10;;;;Australia
C744;Neha;;;Chennai;;;;5;user743@mail.com;9873737596;9873737596;India
;;Female;;Delhi;;;118.72;;;;;UK
C746;Pooja;Female;60;;21/6/2021;14/6/2025;;;;;;UK
C747;;;;Chennai;18/11/2021;;;1;user746@mail.com;;;
C748;;Male;;Pune;7/1/2023;4/4/2025;;10;user747mail.com;987485194;0987485194;India
C749;Amit;Female;;Kolkata;;;;1;user748mail.com;939126387;0939126387;UK
C750;Ankit;;33;Bangalore;;2/8/2024;;;;;;India
;;Male;;Ahmedabad;;;;1;;;;Canada
C752;Ankit;Female;;Kolkata;;;;10;;;;India
;Rahul;Female;60;Delhi;18/7/2025;28/12/2025;;10;;;;UK
;;Male;;Kolkata;12/9/2020;;;10;;;;Canada
C755;Pooja;Female;;Kolkata;;3/11/2020;;1;;;;Australia
C756;Neha;Male;;Ahmedabad;;;984.83;5;user755@mail.com;956919587;0956919587;Canada
;;Female;;Pune;;5/4/2024;;10;user756@mail.com;;;UK
